"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-wide-band-bikini-bottoms-black-white-crochet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B29219B6-6957-421A-B080-A16F882DD26C.jpg?v=1754699762","","","","","",""
"the-wide-band-bikini-bottoms-black-white-crochet","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B8313E64-E0DD-4787-A5A9-08AA76908511.jpg?v=1754699785","","","","","",""
"the-rosette-top-plum","The roselle lace top","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p> <ul> <li>Premium lace fabric</li> <li>Soft body contouring feel</li> <li>Double layered for coverage</li> <li>Designed to sculpt and flatter</li> <li>Statement side tassel</li> <li>Styled with our matching Roselle top<br> </li> </ul> <p>Mary is 5’4 and wears size XS</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","XS (4-6)","Color","Plum","ROSELLE-TOP-PLU-XS","30.00","shopify","deny","manual","3","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0535.jpg?v=1770325216","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0535.jpg?v=1770325216","Top","Top","","","",""
"the-rosette-top-plum","","","","","","","Size","S (6-8)","Color","Plum","ROSELLE-TOP-PLU-S","30.00","shopify","deny","manual","0","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0535.jpg?v=1770325216","","Top","Top","","","",""
"the-rosette-top-plum","","","","","","","Size","M (8-10)","Color","Plum","ROSELLE-TOP-PLU-M","30.00","shopify","deny","manual","3","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0535.jpg?v=1770325216","","Top","Top","","","",""
"the-rosette-top-plum","","","","","","","Size","L (10-12)","Color","Plum","ROSELLE-TOP-PLU-L","30.00","shopify","deny","manual","7","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0535.jpg?v=1770325216","","Top","Top","","","",""
"the-rosette-top-plum","","","","","","","Size","XL (12-14)","Color","Plum","ROSELLE-TOP-PLU-XL","30.00","shopify","deny","manual","4","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0535.jpg?v=1770325216","","Top","Top","","","",""
"the-rosette-top-plum","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0510.jpg?v=1770325216","","","","","",""
"the-rosette-top-plum","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0540.jpg?v=1770325223","","","","","",""
"the-rosette-top-plum","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0529.jpg?v=1770325223","","","","","",""
"the-rosette-top-plum","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0534.jpg?v=1770325223","","","","","",""
"the-rosette-top-plum","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0556.jpg?v=1765887933","","","","","",""
"the-rosette-split-sleeve-top-black","The rosette split sleeve top","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>Twist front detail </li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","Black","ROSETTE-SPLIT-TOP-BLK-4","26.00","shopify","deny","manual","0","260","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","Top","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","Size","6","Color","Black","ROSETTE-SPLIT-TOP-BLK-6","26.00","shopify","deny","manual","7","260","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","","Top","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","Size","8","Color","Black","ROSETTE-SPLIT-TOP-BLK-8","26.00","shopify","deny","manual","2","260","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","","Top","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","Size","10","Color","Black","ROSETTE-SPLIT-TOP-BLK-10","26.00","shopify","deny","manual","-1","260","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","","Top","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","Size","12","Color","Black","ROSETTE-SPLIT-TOP-BLK-12","26.00","shopify","deny","manual","0","260","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","","Top","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","Size","14","Color","Black","ROSETTE-SPLIT-TOP-BLK-14","26.00","shopify","deny","manual","2","260","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","","Top","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","Size","16","Color","Black","ROSETTE-SPLIT-TOP-BLK-16","26.00","shopify","deny","manual","1","260","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9CEADE5F-1786-4333-B5A0-2CB15C4254CC.jpg?v=1754702180","","Top","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3DC3A4CC-500B-4F1F-B770-CDFD28BC7CB4.jpg?v=1754702204","","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/65F7B82F-90E8-4546-B503-B44CEC906F90.jpg?v=1754702223","","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A8C137F6-185E-4E88-81D6-D5AE3628D5E9.jpg?v=1754702244","","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/04EBC239-6F74-43AF-B0F1-C46C6878AC12.jpg?v=1754702265","","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6303A8AF-B14D-4DE3-959D-706DF4FFE021.jpg?v=1754702284","","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/47ECE6FD-3542-4A50-955D-095FE36D218F.jpg?v=1754702306","","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C166D8A6-697D-4AB0-827C-943539C4E1BD.jpg?v=1754702328","","","","","",""
"the-rosette-split-sleeve-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AF4FC36B-357E-4F37-836C-B6BACEFE83FA.jpg?v=1754702348","","","","","",""
"the-rosette-split-sleeve-top-chocolate","The rosette split sleeve top","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>Twist front detail </li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","Chocolate","ROSETTE-SPLIT-TOP-CHO-4","26.00","shopify","deny","manual","5","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","Top","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","Size","6","Color","Chocolate","ROSETTE-SPLIT-TOP-CHO-6","26.00","shopify","deny","manual","11","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","","Top","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","Size","8","Color","Chocolate","ROSETTE-SPLIT-TOP-CHO-8","26.00","shopify","deny","manual","7","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","","Top","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","Size","10","Color","Chocolate","ROSETTE-SPLIT-TOP-CHO-10","26.00","shopify","deny","manual","7","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","","Top","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","Size","12","Color","Chocolate","ROSETTE-SPLIT-TOP-CHO-12","26.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","","Top","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","Size","14","Color","Chocolate","ROSETTE-SPLIT-TOP-CHO-14","26.00","shopify","deny","manual","2","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","","Top","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","Size","16","Color","Chocolate","ROSETTE-SPLIT-TOP-CHO-16","26.00","shopify","deny","manual","2","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BE673222-92F1-4376-BA4F-DCAC86773B87.jpg?v=1754701978","","Top","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/21B12F33-537C-4A61-91FE-AE93DD02DAED.jpg?v=1754701997","","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/56469F82-9C89-4BF2-B20E-028026941A1F.jpg?v=1754702019","","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/632C61D3-2E2F-47A3-A2ED-909E6A0A4ED5.jpg?v=1754702039","","","","","",""
"the-rosette-split-sleeve-top-chocolate","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1547E511-32B9-440B-9BA0-5A5948E25F68.jpg?v=1754702061","","","","","",""
"the-rosette-split-sleeve-top-white","The rosette split sleeve top","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>Twist front detail </li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","White","ROSETTE-SPLIT-TOP-WHT-4","26.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","Top","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","Size","6","Color","White","ROSETTE-SPLIT-TOP-WHT-6","26.00","shopify","deny","manual","10","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","","Top","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","Size","8","Color","White","ROSETTE-SPLIT-TOP-WHT-8","26.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","","Top","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","Size","10","Color","White","ROSETTE-SPLIT-TOP-WHT-10","26.00","shopify","deny","manual","4","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","","Top","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","Size","12","Color","White","ROSETTE-SPLIT-TOP-WHT-12","26.00","shopify","deny","manual","4","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","","Top","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","Size","14","Color","White","ROSETTE-SPLIT-TOP-WHT-14","26.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","","Top","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","Size","16","Color","White","ROSETTE-SPLIT-TOP-WHT-16","26.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/17B48BD9-B16C-425E-A09A-07AC355C4052.jpg?v=1754702080","","Top","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/FA016837-2A0B-4060-9459-F2A4B1ACD768.jpg?v=1754702099","","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B0B2238F-0BFF-46F6-BA9C-FCC85DE5F2FC.jpg?v=1754702121","","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EBFEE9DC-2D33-4A46-BF0F-2AE1F63D9E88.jpg?v=1754702140","","","","","",""
"the-rosette-split-sleeve-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E0CB5500-0997-48F7-B03F-E6C0E49805F1.jpg?v=1754702161","","","","","",""
"the-ruched-leather-mini-skirt-black","The ruched leather mini skirt","<p>The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.</p> <ul> <li>Ruching on both sides</li> <li>Can be worn at desired length - mini or slightly longer by pulling it down/up</li> <li>Vegan faux leather</li> <li>Super stretchy, premium fabric - slip on style</li> <li>Styled with our matching high neck top</li> </ul> <p>Model wears size 6 - height 5'4</p> <p><span>Skirt approx. length when not ruched = 45cm from top to bottom (based on size 6)</span></p>","Koko Bay","Skirt","Apparel & Accessories > Clothing > Skirts","TRUE","Size","4","Color","Black","RUCHED-LEATHER-SKT-BLK-4","20.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","Size","6","Color","Black","RUCHED-LEATHER-SKT-BLK-6","20.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","Size","8","Color","Black","RUCHED-LEATHER-SKT-BLK-8","20.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","Size","10","Color","Black","RUCHED-LEATHER-SKT-BLK-10","20.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","Size","12","Color","Black","RUCHED-LEATHER-SKT-BLK-12","20.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","Size","14","Color","Black","RUCHED-LEATHER-SKT-BLK-14","20.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","Size","16","Color","Black","RUCHED-LEATHER-SKT-BLK-16","20.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6FC24895-6BCF-48FA-B7DD-A96AE604596E.jpg?v=1754685359","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/290B4A24-976A-4940-833C-025680B64A8E.jpg?v=1754685386","","","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EC82F3BD-1F6A-434A-860C-ED24A38E8318.jpg?v=1754685288","","","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/7CF5CEF5-F3F4-48A7-B179-51FAD1ECF191.jpg?v=1754685335","","","","","",""
"the-ruched-leather-mini-skirt-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B9D1FFA2-E705-4402-99AD-080F3CEB4FEF.jpg?v=1754685311","","","","","",""
"the-ruched-leather-mini-skirt-stone-2","The ruched leather mini skirt","<p>The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.</p> <ul> <li>Ruching on both sides</li> <li>Can be worn at desired length - mini or slightly longer by pulling it down/up</li> <li>Vegan faux leather</li> <li>Super stretchy, premium fabric - slip on style</li> <li>Styled with our matching high neck top</li> </ul> <p>Model wears size 6 - height 5'5</p> <p><span>Skirt approx. length when not ruched = 45cm from top to bottom (based off size 6)</span></p>","Koko Bay","Skirt","Apparel & Accessories > Clothing > Skirts","TRUE","Size","4","Color","2","RUCHED-LEATHER-SKT-XXX-4","20.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-stone-2","","","","","","","Size","6","Color","2","RUCHED-LEATHER-SKT-XXX-6","20.00","shopify","deny","manual","-1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-stone-2","","","","","","","Size","8","Color","2","RUCHED-LEATHER-SKT-XXX-8","20.00","shopify","deny","manual","12","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-stone-2","","","","","","","Size","10","Color","2","RUCHED-LEATHER-SKT-XXX-10","20.00","shopify","deny","manual","5","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-stone-2","","","","","","","Size","12","Color","2","RUCHED-LEATHER-SKT-XXX-12","20.00","shopify","deny","manual","3","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304","","Skirt","Dresses","","","",""
"the-ruched-leather-mini-skirt-stone-2","","","","","","","Size","14","Color","2","RUCHED-LEATHER-SKT-XXX-14","20.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1FA7A83F-1FFD-4361-9F9A-B824C7734CED.jpg?v=1754680304","","Skirt","Dresses","","","",""
