"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Tags","Collection","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-knitted-scoop-dress","","","","","","","BRIDAL","","Size","4","Color","Powder Blue","THEKNITTEDSCOOPDRESS-POWDER-BLUE-4","34.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900733C9-CF8A-414F-9164-D6EA4BADA120.jpg?v=1754705510","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","6","Color","Powder Blue","THEKNITTEDSCOOPDRESS-POWDER-BLUE-6","34.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900733C9-CF8A-414F-9164-D6EA4BADA120.jpg?v=1754705510","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","8","Color","Powder Blue","THEKNITTEDSCOOPDRESS-POWDER-BLUE-8","34.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900733C9-CF8A-414F-9164-D6EA4BADA120.jpg?v=1754705510","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","10","Color","Powder Blue","THEKNITTEDSCOOPDRESS-POWDER-BLUE-10","34.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900733C9-CF8A-414F-9164-D6EA4BADA120.jpg?v=1754705510","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","12","Color","Powder Blue","THEKNITTEDSCOOPDRESS-POWDER-BLUE-12","34.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900733C9-CF8A-414F-9164-D6EA4BADA120.jpg?v=1754705510","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","14","Color","Powder Blue","THEKNITTEDSCOOPDRESS-POWDER-BLUE-14","34.00","shopify","deny","manual","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900733C9-CF8A-414F-9164-D6EA4BADA120.jpg?v=1754705510","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","16","Color","Powder Blue","THEKNITTEDSCOOPDRESS-POWDER-BLUE-16","34.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900733C9-CF8A-414F-9164-D6EA4BADA120.jpg?v=1754705510","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","4","Color","Lemon","THEKNITTEDSCOOPDRESS-LEMON-4","34.00","shopify","deny","manual","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","6","Color","Lemon","THEKNITTEDSCOOPDRESS-LEMON-6","34.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","8","Color","Lemon","THEKNITTEDSCOOPDRESS-LEMON-8","34.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","10","Color","Lemon","THEKNITTEDSCOOPDRESS-LEMON-10","34.00","shopify","deny","manual","11","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","12","Color","Lemon","THEKNITTEDSCOOPDRESS-LEMON-12","34.00","shopify","deny","manual","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","14","Color","Lemon","THEKNITTEDSCOOPDRESS-LEMON-14","34.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","16","Color","Lemon","THEKNITTEDSCOOPDRESS-LEMON-16","34.00","shopify","deny","manual","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","4","Color","White","THEKNITTEDSCOOPDRESS-WHITE-4","34.00","shopify","deny","manual","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","6","Color","White","THEKNITTEDSCOOPDRESS-WHITE-6","34.00","shopify","deny","manual","8","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","8","Color","White","THEKNITTEDSCOOPDRESS-WHITE-8","34.00","shopify","deny","manual","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","10","Color","White","THEKNITTEDSCOOPDRESS-WHITE-10","34.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","12","Color","White","THEKNITTEDSCOOPDRESS-WHITE-12","34.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","14","Color","White","THEKNITTEDSCOOPDRESS-WHITE-14","34.00","shopify","deny","manual","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","Size","16","Color","White","THEKNITTEDSCOOPDRESS-WHITE-16","34.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","Dress","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/ACF2DA5F-BE87-4D59-B984-74B9FFE72C19.jpg?v=1754705534","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/83D7DAE9-6D81-4EF6-B112-31C6A2CAA1A6.jpg?v=1754705554","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/52EC2844-D0BA-4C04-A1AF-64BDEBC065F9.jpg?v=1754705576","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5E25AD7C-2F67-48F8-A3B5-44E4E673466A.jpg?v=1754706016","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E23EF4FB-F017-4F61-8D57-EA11171DCE9F.jpg?v=1754706039","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/ED73D3BD-518F-49E4-BF51-3D2017E30E66.jpg?v=1754706060","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E76E3BBA-650B-47FA-8A89-11855ABFC161.jpg?v=1754706083","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/793C883C-FB4A-4252-A256-93DE0BB681DE.jpg?v=1754711597","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E85FFB26-E50F-459F-8697-5BD3E68FBA51.jpg?v=1754711575","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4C813801-AD5D-4549-9BB4-BB918E658497.jpg?v=1754711554","","","","","",""
"the-knitted-scoop-dress","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/36278BFA-E915-48B7-82D1-4D1E7BE64CF6.jpg?v=1754711531","","","","","",""
"the-knot-swimsuit","The knot swimsuit","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p> <ul> <li>Premium double layered Italian lycra </li> <li>Bandeau design with cutout knot detail</li> <li>High rise cut </li> </ul> <p><em>Pair her with:</em></p> <ul> <li><em>The matching tassel mini skirt</em></li> <li><em>The lace maxi skirt</em></li> </ul> <p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p> <p> </p> <p><strong>Holly (model 1) is 5'5 and wears a size 6</strong></p> <p><strong>Sienna (model 2) is 5’8 and wears a size 8</strong></p> <p><strong>Ellie (model 3) is 5’5 and wears size 6</strong></p>","Koko Bay","Swimwear","Apparel & Accessories > Clothing > Swimwear > One-Piece Swimsuits","30, Swim, Prints, Soleil, Swimwear","SWIMSUITS","TRUE","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","SWIMWEAR","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","ALL NEW IN","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","BEST SELLERS","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","Best Selling Products","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","Newest Products","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","Newest Products (Copy)","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","BLACK FRIDAY","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","BRIDAL","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","RED & WINE","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","LEMON","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","LEOPARD","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","SUMMER PRINTS","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","SOLEIL","","Size","4","Color","Black","THEKNOTSWIMSUIT-BLACK-4","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","6","Color","Black","THEKNOTSWIMSUIT-BLACK-6","35.00","shopify","deny","manual","19","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","8","Color","Black","THEKNOTSWIMSUIT-BLACK-8","35.00","shopify","deny","manual","25","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","10","Color","Black","THEKNOTSWIMSUIT-BLACK-10","35.00","shopify","deny","manual","19","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","12","Color","Black","THEKNOTSWIMSUIT-BLACK-12","35.00","shopify","deny","manual","11","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","14","Color","Black","THEKNOTSWIMSUIT-BLACK-14","35.00","shopify","deny","manual","8","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","16","Color","Black","THEKNOTSWIMSUIT-BLACK-16","35.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_135248236_iOS.jpg?v=1754678655","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","4","Color","White","THEKNOTSWIMSUIT-WHITE-4","35.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_165934968_iOS.jpg?v=1754679108","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","6","Color","White","THEKNOTSWIMSUIT-WHITE-6","35.00","shopify","deny","manual","39","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_165934968_iOS.jpg?v=1754679108","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","8","Color","White","THEKNOTSWIMSUIT-WHITE-8","35.00","shopify","deny","manual","29","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_165934968_iOS.jpg?v=1754679108","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","10","Color","White","THEKNOTSWIMSUIT-WHITE-10","35.00","shopify","deny","manual","23","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_165934968_iOS.jpg?v=1754679108","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","12","Color","White","THEKNOTSWIMSUIT-WHITE-12","35.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_165934968_iOS.jpg?v=1754679108","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","14","Color","White","THEKNOTSWIMSUIT-WHITE-14","35.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_165934968_iOS.jpg?v=1754679108","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","16","Color","White","THEKNOTSWIMSUIT-WHITE-16","35.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/20240222_165934968_iOS.jpg?v=1754679108","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","4","Color","Red","THEKNOTSWIMSUIT-RED-4","35.00","shopify","deny","manual","20","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1B059C3A-D074-4DD8-86E4-685F84135463.jpg?v=1754687069","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","6","Color","Red","THEKNOTSWIMSUIT-RED-6","35.00","shopify","deny","manual","23","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1B059C3A-D074-4DD8-86E4-685F84135463.jpg?v=1754687069","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","8","Color","Red","THEKNOTSWIMSUIT-RED-8","35.00","shopify","deny","manual","32","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1B059C3A-D074-4DD8-86E4-685F84135463.jpg?v=1754687069","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","10","Color","Red","THEKNOTSWIMSUIT-RED-10","35.00","shopify","deny","manual","21","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1B059C3A-D074-4DD8-86E4-685F84135463.jpg?v=1754687069","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","12","Color","Red","THEKNOTSWIMSUIT-RED-12","35.00","shopify","deny","manual","11","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1B059C3A-D074-4DD8-86E4-685F84135463.jpg?v=1754687069","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","14","Color","Red","THEKNOTSWIMSUIT-RED-14","35.00","shopify","deny","manual","10","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1B059C3A-D074-4DD8-86E4-685F84135463.jpg?v=1754687069","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","16","Color","Red","THEKNOTSWIMSUIT-RED-16","35.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1B059C3A-D074-4DD8-86E4-685F84135463.jpg?v=1754687069","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","4","Color","Mocha","THEKNOTSWIMSUIT-MOCHA-4","35.00","shopify","deny","manual","21","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/IMG-2889_aa79d563-2614-4036-8750-38bed8d3530d.jpg?v=1754687263","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","6","Color","Mocha","THEKNOTSWIMSUIT-MOCHA-6","35.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/IMG-2889_aa79d563-2614-4036-8750-38bed8d3530d.jpg?v=1754687263","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","8","Color","Mocha","THEKNOTSWIMSUIT-MOCHA-8","35.00","shopify","deny","manual","18","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/IMG-2889_aa79d563-2614-4036-8750-38bed8d3530d.jpg?v=1754687263","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","10","Color","Mocha","THEKNOTSWIMSUIT-MOCHA-10","35.00","shopify","deny","manual","19","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/IMG-2889_aa79d563-2614-4036-8750-38bed8d3530d.jpg?v=1754687263","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","12","Color","Mocha","THEKNOTSWIMSUIT-MOCHA-12","35.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/IMG-2889_aa79d563-2614-4036-8750-38bed8d3530d.jpg?v=1754687263","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","14","Color","Mocha","THEKNOTSWIMSUIT-MOCHA-14","35.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/IMG-2889_aa79d563-2614-4036-8750-38bed8d3530d.jpg?v=1754687263","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","16","Color","Mocha","THEKNOTSWIMSUIT-MOCHA-16","35.00","shopify","deny","manual","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/IMG-2889_aa79d563-2614-4036-8750-38bed8d3530d.jpg?v=1754687263","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","4","Color","Lemon","THEKNOTSWIMSUIT-LEMON-4","35.00","shopify","deny","manual","27","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","6","Color","Lemon","THEKNOTSWIMSUIT-LEMON-6","35.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","8","Color","Lemon","THEKNOTSWIMSUIT-LEMON-8","35.00","shopify","deny","manual","11","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","10","Color","Lemon","THEKNOTSWIMSUIT-LEMON-10","35.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","12","Color","Lemon","THEKNOTSWIMSUIT-LEMON-12","35.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","14","Color","Lemon","THEKNOTSWIMSUIT-LEMON-14","35.00","shopify","deny","manual","4","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","16","Color","Lemon","THEKNOTSWIMSUIT-LEMON-16","35.00","shopify","deny","manual","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","4","Color","Milkshake Pink","THEKNOTSWIMSUIT-MILKSHAKE-PINK-4","35.00","shopify","deny","manual","13","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","6","Color","Milkshake Pink","THEKNOTSWIMSUIT-MILKSHAKE-PINK-6","35.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","8","Color","Milkshake Pink","THEKNOTSWIMSUIT-MILKSHAKE-PINK-8","35.00","shopify","deny","manual","27","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","10","Color","Milkshake Pink","THEKNOTSWIMSUIT-MILKSHAKE-PINK-10","35.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","12","Color","Milkshake Pink","THEKNOTSWIMSUIT-MILKSHAKE-PINK-12","35.00","shopify","deny","manual","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","14","Color","Milkshake Pink","THEKNOTSWIMSUIT-MILKSHAKE-PINK-14","35.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","16","Color","Milkshake Pink","THEKNOTSWIMSUIT-MILKSHAKE-PINK-16","35.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","4","Color","Leopard","THEKNOTSWIMSUIT-LEOPARD-4","35.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","6","Color","Leopard","THEKNOTSWIMSUIT-LEOPARD-6","35.00","shopify","deny","manual","-1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197","","Swimwear","","","","",""
"the-knot-swimsuit","","","","","","","","","Size","8","Color","Leopard","THEKNOTSWIMSUIT-LEOPARD-8","35.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197","","Swimwear","","","","",""
